"TABLENAME","CNNAME","KINDS","PKCOLUMN","MEMO"
"NPBUSI_YB_NS_DICTIONATY_V","","2","",""
"NPBUSI_YB_NS_DIR_COMPARE_V","","2","",""
"NPBUSI_YB_NS_LEDGER_DOC_V","","2","",""
"NPBUSI_YB_NS_LIQUIDATION_V","","2","",""
"NPBUSI_YB_NS_MBYY_TAB_V","","2","",""
"NPBUSI_YB_NS_MDTRTINFO_TAB_V","","2","",""
"NPBUSI_YB_NS_MEDINSINFO_V","","2","",""
"NPBUSI_YB_NS_MSGID_INFO_V","","2","",""
"NPBUSI_YB_NS_PSNSAVERECODE_V","","2","",""
"NPBUSI_YB_NS_SETINFO_TAB_V","","2","",""
"NPBUSI_YB_NS_SETLINFO_TAB_V","","2","",""
"NPBUSI_YB_NS_SIGNIN_RESULT_V","","2","",""
"NPBUSI_YB_NS_WEST_CH_LIST_V","","2","",""
"NPBUSI_YB_SETTLE_V","","2","",""
"NPBUSI_YB_TRANSLATE_V","","2","",""
"PM_EDI_CANCEL_PDOUTBACK_V","","2","",""
"PM_EDI_CANCEL_PRESIN_V","","2","",""
"PM_EDI_CANCEL_PRESOUT_V","","2","",""
"V_101191","","2","",""
"V_101192","","2","",""
"V_101194","","2","",""
"V_101195","","2","",""
"V_101196","","2","",""
"V_101197_DOC","","2","",""
"V_101197_DTL","","2","",""
"V_101198","","2","",""
"V_101199","","2","",""
"V_101200","","2","",""
"V_101202","","2","",""
"V_101203","","2","",""
"V_101204","","2","",""
"V_101205_DOC","","2","",""
"V_101205_DTL","","2","",""
"V_101206","","2","",""
"V_101208","","2","",""
"V_101209","","2","",""
"V_101211","","2","",""
"V_101213","","2","",""
"V_101214_DOC","","2","",""
"V_101214_DTL","","2","",""
"V_101215","","2","",""
"V_101216","","2","",""
"V_101217","","2","",""
"V_101218","","2","",""
"V_101219","","2","",""
"V_101220","","2","",""
"V_101221","","2","",""
"V_101222","","2","",""
"V_101223","","2","",""
"V_101224_DOC","","2","",""
"V_101224_DTL","","2","",""
"V_101226","","2","",""
"V_101227","","2","",""
"V_108155","","2","",""
"V_108156","","2","",""
"V_108158","","2","",""
"V_108159","","2","",""
"V_108160","","2","",""
"V_108161","","2","",""
"V_108162","","2","",""
"V_108163","","2","",""
"V_108164","","2","",""
"V_108165","","2","",""
"V_108166_DOC","","2","",""
"V_108166_DTL","","2","",""
"V_108168","","2","",""
"V_108170","","2","",""
"V_108171","","2","",""
"V_108172","","2","",""
"V_108175_DOC","","2","",""
"V_108175_DTL","","2","",""
"V_108176","","2","",""
"V_120003","","2","",""
"V_ERP_TPL_GOODS","","2","",""
"V_ERP_TPL_GOODS_PACKS","","2","",""
"V_ERP_TPL_PUB_GOODS","","2","",""
"V_ERP_TPL_PUB_GOODS_PACKS","","2","",""
"BMS_BUSI_ONWAY_V2","","2","",""
"GYSYHXX","","1","ID",""
"AA_ZX_CURRENT_STQTY","","1","",""
"ZX_108179","","1","SEQID",""
"YBH_T_KHXSE","","1","SEQID",""
"ZSBXSYYC","","1","ID",""
"GKM_TMP","","1","",""
"XYUE_EDI_GOODS","","1","",""
"T_101228","","1","SEQID",""
"SYS_ORG_ITEM","","1","",""
"ZX_EDI_HIDE_SA","","1","",""
"T_101230","","1","SEQID",""
"YBH_T_API_INFO","","1","SEQID",""
"ZX_ENTRY_GOODS_20220824","","1","",""
"BMS_SA_INV_INFO20220825_BK","","1","",""
"T_101229_DTL","","1","DTLID",""
"BMS_SA_INV_INFO20220817_BK","","1","",""
"ZX_121031","","1","ID",""
"T_12102","","1","SEQID",""
"T_101232","","1","SEQID",""
"T_101234","","1","SEQID",""
"T_101235_DOC","","1","DOCID",""
"T_101235_DTL","","1","DTLID",""
"ZX_121032","","1","GOODSID",""
"T_101231_DOC","","1","DOCID",""
"T_101231_DTL","","1","DTLID",""
"T_101229_DOC","","1","DOCID",""
"YBH_T_KHXYED_KDSP","","1","SEQID",""
"YBH_T_OA_LOG","","1","SEQID",""
"ZX_T_101144","","1","MODIFYSEQID",""
"GSP_GOODS_LICENSE_HOV_V","","2","",""
"PUB_GOODS_SET_QUERY_V","","2","",""
"T_101144_V","","2","",""
"V_101228","","2","",""
"V_101229_DOC","","2","",""
"V_101229_DTL","","2","",""
"V_101230","","2","",""
"V_101231_DOC","","2","",""
"V_101231_DTL","","2","",""
"V_101232","","2","",""
"V_101234","","2","",""
"V_101235_DOC","","2","",""
"V_101235_DTL","","2","",""
"V_121029","","2","",""
"V_SYS_ORG_ITEM","","2","",""
"V_WX_CLERKER_SALES","","2","",""
"YBH_V_KHXSE","","2","",""
"YBH_V_KHXYED_KDSP","","2","",""
"YBH_V_KHXYED_KDSP_DTL","","2","",""
"YBH_V_KHXYED_LSQKSP","","2","",""
"YBH_V_KHXYED_TZSQ","","2","",""
"ZX_100024","","2","",""
"ZX_100025_V","","2","",""
"ZX_100026_VIEW","","2","",""
"ZX_100027_VIEW","","2","",""
"ZX_108178_DOC_V","","2","",""
"ZX_108179_V","","2","",""
"ZX_121030_VIEW","","2","",""
"ZX_121031_VIEW","","2","",""
"ZX_121032_VIEW","","2","",""
"ZX_T_101144_V","","2","",""
"PLAN_TABLE_BAK","","1","",""
"XYUE_TMP_CUSTOM","","1","",""
"T_DATABASESOURCE","","1","DATASOURCE_ID",""
"T_DATABASETYPE","","1","SEQID",""
"BMS_SA_INV_INFO_20220923","","1","",""
"ZX_116070","","1","SEQID",""
"XYUE_TEST","","1","",""
"BMS_SU_DTL_20221009","","1","",""
"T_OA_FLOW","","1","SEQID",""
"TEMP","","1","",""
"PUB_ELM","","1","SEQID",""
"ZX_YL_YLK","","1","SEQID",""
"PUB_JSYH","","1","SEQID",""
"PUB_JKK","","1","SEQID",""
"PUB_JYK","","1","SEQID",""
"ZX_YL_SJ","","1","SEQID",""
"PUB_JD","","1","SEQID",""
"ZX_MT","","1","SEQID",""
"ZX_PKK","","1","SEQID",""
"ZX_XSK","","1","SEQID",""
"ZX_XHWX","","1","SEQID",""
"ZX_XXH","","1","SEQID",""
"ZX_YKT","","1","SEQID",""
"ZX_ZGYH","","1","SEQID",""
"ZX_PLACEPIONT_SALERECORD_NEW","","1","SALERECORDID",""
"ZX_YLNEW","","1","SEQID",""
"ZX_XCXDD","","1","SEQID",""
"ZX_SALERECORD_NOTEQUAL","","1","",""
"XYUE_TMP_KD","","1","",""
"T_WORKDAY","","1","CAL_DATE",""
"YBH_T_TEST3","","1","",""
"YBH_T_FLOW_TEST","","1","",""
"ZYC_ROLE_APOP","","1","",""
"ZYC_AUTHAREA_OPAP","","1","",""
"V_OA_SYS_ORG_ITEM_SYNC","","1","",""
"TESTQQQ","","1","",""
"ZX_GOODS_PRINTUNIT_BK20221115","","1","",""
"TESTZZ","","1","",""
"ZX_T_11005","","1","",""
"T_101248_DOC","","1","DOCID",""
"T_101248_DTL","","1","DTLID",""
"YBH_T_KHXYED_KDSP_DTL","","1","",""
"ESHOP_GOODS_CBJXS","","1","SEQID",""
"PUB_ENTRY_GOODS_BK20221125","","1","",""
"T_101250","","1","SEQID",""
"T_101252","","1","SEQID",""
"T_101252_BAK","","1","",""
"T_12102_TMP","","1","",""
"ESHOP_ENTRY_PROHIBIT_GOODS","","1","SEQID",""
"LY_PACKAGE","","1","PC_ID",""
"ZX_101254","","1","SEQID",""
"ZX_111071","","1","SEQID",""
"ZX_JY_INOUT","","1","",""
"GRESA_SA_DTL_BAK","","1","RSADTLID",""
"GRESA_SA_DOC_BAK","","1","RSAID",""
"ZX_TL_1035_TMP","","1","",""
"T_101255_DOC","","1","DOCID",""
"T_101255_DTL","","1","DTLID",""
"BMS_ST_QTY_LST_HIS2","","1","",""
"ZX_108181","","1","SEQID",""
"BMS_ST_QTY_LST_HIS3","","1","",""
"T_101257","","1","",""
"V_101255_QRY_TABLE","","1","",""
"T_101256","","1","",""
"PUB_GATHERTYPE_DEF","","1","DDLID,ENTRYID",""
"BMS_SU_TMP","","1","",""
"ZX_GOODS_LICENSE_APPROVE","","1","",""
"GSP_GOODS_LICENSE_TMP","","1","",""
"GSP_LICENSE_GOODS_APPROVE","","1","",""
"ZX_FIRSTOPERATION_DOWNLOAD","","1","",""
"ZX_GOODSLICENSE_CHANGE","","1","",""
"ZX_FILEUPLOADMAN_LOGS","","1","",""
"BAK_NP_USER_VIEW12027","","1","",""
"BAK_NP_USER_VIEW_DTL12027","","1","",""
"ZX_FORBID_SA_DOC","","1","FORBIDID",""
"ZX_FORBID_SA_GOODS","","1","GOODSINFOID",""
"V_STATUS_SYNC","","1","",""
"USER_MEMORY_STORAGE","","1","",""
"T_EXCLUDE_GOODS","","1","",""
"PUB_IMP_DATA_MODEL","","1","MODELID",""
"PUB_IMP_DATA_MODEL_DTL","","1","MODELDTLID",""
"SYS_ORG_ITEM_BAK20230214","","1","",""
"PUB_AGENT_TO_GOODS","","1","AGID",""
"PUB_AGENT_TO_GOODS_TMP","","1","AGID",""
"PUB_COMPANY_TO_AGENT_TMP","","1","SEQID",""
"PUB_CA_APPROVE_DOC","","1","APPROVEID",""
"PUB_CA_APPROVE_DOC_TMP","","1","APPROVEID",""
"PUB_CA_APPROVE_DTL","","1","APPROVEDTLID",""
"PUB_CA_APPROVE_DTL_TMP","","1","APPROVEDTLID",""
"ORDER_RELATION","","1","",""
"PUB_IMP_SUPPLY_AGENT","","1","DTLID",""
"PUB_IMP_CUSTOM_AGENT","","1","DTLID",""
"PUB_IMP_DATA_DOC","","1","DOCID",""
"YLF_TRACE_CODE","","1","TRACE_CODE",""
"ZX_TL_108120_TMP1","","1","",""
"BAK_NPBUSI_YB_NS_LEDGER_DTL","","1","",""
"BAK_NPBUSI_YB_NS_LEDGER_DOC","","1","",""
"GKM_SA_TO_1117","","1","",""
"ESHOP_GOODS_DSJXS","","1","SEQID",""
"ZX_116075_DOC","","1","DOCID",""
"ZX_116075_DTL","","1","DTLID",""
"ZYC_GOODS_RE","","1","",""
"ZX_108184","","1","SEQID",""
"ZX_100053","","1","SEQID",""
"T_101259","","1","SEQID",""
"T_YBH_V_CQCE_SPJG","","1","",""
"T_V_SPJL","","1","",""
"GKM_YLF_SALES_SUM","","1","",""
"YLF_NEWTOOLD","","1","SEQID",""
"API_DYYYTOERP_GOODSMSG","","1","UUID",""
"ZX_DYYYTOERP_GOODSMSG","","1","PHYSICCODE",""
"YBH_T_API_INFO_BAK","","1","",""
"ZX_BUSISCOPE_TYPE","","1","",""
"ZX_DYYY_SA_DOC","","1","WAVEDTLID",""
"ZX_121036","","1","SEQID",""
"TESTQQ","","1","",""
"ZX_100055","","1","SEQID",""
"T_101250_DOC","","1","XMID",""
"T_101250_DTL","","1","SEQID",""
"T_101227_BAK20230425","","1","",""
"BAK_ECODE_RECORD_20230425","","1","",""
"ZX_101268","","1","SEQID",""
"GKM_T_LOG","","1","",""
"ZX_RESOURCE","","1","ID",""
"ZX_RESOURCE_DTL","","1","RESDTLID",""
"GAO_TMP20230511","","1","",""
"GSP_GOODSLICENSEFILE_APPROVE","","1","",""
"ZX_100058","","1","",""
"ZX_WS_GOODS_9995","","1","",""
"ZX_GOODS_SALE_M_2_BAK20230525","","1","",""
"GPCS_ACCEPT_SU_FETCH","","1","",""
"T_101270_DOC","","1","DOCID",""
"T_101270_DTL","","1","DTLID",""
"ZX_108187","","1","SEQID",""
"ZX_121039_DOC","","1","DOCID",""
"T_101144_V_HISTORY","","1","",""
"ZX_121039_DTL","","1","DTLID",""
"ZX_121040","","1","SEQID",""
"ZX_100059","","1","SEQID",""
"YBH_T_TMP4","","1","",""
"XYUE_TMP_POSID","","1","",""
"GKM_121031_SALES_SUM","","1","",""
"LY_TRACECODE","","1","TC_ID",""
"ZX_GOODS_SALE_M_2","","1","",""
"ZX_100054","","1","",""
"GAO_LOT1","","1","",""
"T_JXZXHZB_101241","","1","SEQID",""
"ZX_GPTPPY","","1","SEQID",""
"A_HTS_TMP","","1","GOODSID",""
"BMS_STQTY_UNION_TMP_V","","2","",""
"BMS_ST_IO_DOC_TMP_SUM_V","","2","",""
"ESHOP_ENTRY_V","","2","",""
"ESHOP_LOT_STQTY_V","","2","",""
"ESHOP_VARIETY_V","","2","",""
"FP_INFO_V","","2","",""
"GKM_KYKC_SEARCH","","2","",""
"GKM_LASTSADTLID_V","","2","",""
"GKM_NPBUSI_YB_SETTLE_V","","2","",""
"GPCS_ACCEPTRETURNDTL1_V","","2","",""
"GRESA_SA_DOC_BAK_V","","2","",""
"GRESA_SA_DTL_BAK_V","","2","",""
"GSP_GOODSLICENSEFILE_APPROVE_V","","2","",""
"GSP_GOODS_LICENSE_TMP_V","","2","",""
"GSP_LICENSE_GOODS_APPROVE_V","","2","",""
"GYX_101250","","2","",""
"HX_INV_V","","2","",""
"HX_LSINV_DOC_V","","2","",""
"HX_LSINV_DTL_V","","2","",""
"KID_PAY_V","","2","",""
"KID_SALE_V","","2","",""
"KID_SA_REC_V","","2","",""
"NPBUSI_YB_NS_SETTLEINFO_SUM_V","","2","",""
"PM_EDI_CANCEL_ACCEPTRET_V","","2","",""
"PUB_AGENT_TO_GOODS_V","","2","",""
"PUB_CA_APPROVE_DOC_V","","2","",""
"PUB_CA_APPROVE_DTL_V","","2","",""
"PUB_GATHERTYPE_DEF_V","","2","",""
"PUB_IMP_CUSTOM_AGENT_V","","2","",""
"PUB_IMP_DATA_DOC_V","","2","",""
"PUB_IMP_DATA_MODEL_DTL_V","","2","",""
"PUB_IMP_DATA_MODEL_V","","2","",""
"PUB_IMP_SUPPLY_AGENT_V","","2","",""
"SC_CPKC_V","","2","",""
"SC_GY","","2","",""
"SC_SALES_V","","2","",""
"TC_ECODE_RECODE_DOC_V","","2","",""
"TC_ECODE_RECODE_V","","2","",""
"TC_MPCS_PR_CMD_DOC_V","","2","",""
"TC_MPCS_PR_IN_DTL_V","","2","",""
"V_101229_QRY","","2","",""
"V_101238","","2","",""
"V_101239","","2","",""
"V_101241","","2","",""
"V_101246","","2","",""
"V_101248_DOC","","2","",""
"V_101248_DTL","","2","",""
"V_101250","","2","",""
"V_101250_DOC","","2","",""
"V_101250_DTL","","2","",""
"V_101252","","2","",""
"V_101253","","2","",""
"V_101255_DOC","","2","",""
"V_101255_DTL","","2","",""
"V_101255_QRY","","2","",""
"V_101256","","2","",""
"V_101257","","2","",""
"V_101257_QRY","","2","",""
"V_101259","","2","",""
"V_101260","","2","",""
"V_101261","","2","",""
"V_101262","","2","",""
"V_101265","","2","",""
"V_101270_DOC","","2","",""
"V_101270_DTL","","2","",""
"V_108186","","2","",""
"V_116069","","2","",""
"V_BMS_SA_DL","","2","",""
"V_BMS_SA_ISDLPZ","","2","",""
"V_CQCE_SK","","2","",""
"V_CSHPXXHZ_BK20220916","","2","",""
"V_FLOW_CONFIG","","2","",""
"V_JXZXHZB2","","2","",""
"V_LSQK","","2","",""
"V_LSQK_DL","","2","",""
"V_LSQK_FDL","","2","",""
"V_LSQK_LBFL","","2","",""
"V_OA_FLOW","","2","",""
"V_OA_SU_PAY_ATTACH","","2","",""
"V_OA_SU_PAY_DOC","","2","",""
"V_OA_SU_PAY_DTL","","2","",""
"V_QXJXZXFXB","","2","",""
"V_QXXS","","2","",""
"V_SALES_QX","","2","",""
"V_SJMB_BZXX","","2","",""
"V_SJMB_PUB_ENTRY_GOODS","","2","",""
"V_SJMB_XSJLLS2","","2","",""
"V_SJMB_ZDQH_GOODSID","","2","",""
"V_SJMB_ZTMX","","2","",""
"V_T_101144_V_HISTORY","","2","",""
"V_YBH_T_TEST","","2","",""
"YBH_V_API_INFO","","2","",""
"T_YWM_FEEDBACK","","1","",""
"ZX_116068_DOC","","1","DOCID",""
"ZX_116068_DTL","","1","DTLID",""
"ZX_EDI_CUSTOM_SET","","1","SETID",""
"ZX_EDI_CUSTOM_SET_DTL","","1","SETDTLID",""
"V_101235_QRY","","2","",""
"ZX_116068_DOC_V","","2","",""
"ZX_116068_DTL_V","","2","",""
"ZX_EDI_CUSTOM_SET_DTL_V","","2","",""
"ZX_EDI_CUSTOM_SET_V","","2","",""
"ZX_SALES_3MONTHS_V","","2","",""
"YBH_V_BMS_CREDIT_BILL_TMP_HOV","","2","",""
"YBH_V_BMS_CREDIT_BILL_TMP_HOV2","","2","",""
"YBH_V_BMS_CREDIT_BILL_TMP_HOV3","","2","",""
"YBH_V_FLOW_TEST","","2","",""
"YBH_V_FLOW_TEST_DTL","","2","",""
"YBH_V_TEST_EXCEL","","2","",""
"ZX_100028_V","","2","",""
"ZX_100029_V","","2","",""
"ZX_100030_V","","2","",""
"ZX_100031","","2","",""
"ZX_100032_VIEW","","2","",""
"ZX_100033_V","","2","",""
"ZX_100034_V","","2","",""
"ZX_100035_V","","2","",""
"ZX_100036_V","","2","",""
"ZX_100037_V","","2","",""
"ZX_100038_V","","2","",""
"ZX_100039_V","","2","",""
"ZX_100040_V","","2","",""
"ZX_100041_V","","2","",""
"ZX_100042_V","","2","",""
"ZX_100043_V","","2","",""
"ZX_100044_V","","2","",""
"ZX_100045_V","","2","",""
"ZX_100046_V","","2","",""
"ZX_100048_V","","2","",""
"ZX_100049_V","","2","",""
"ZX_100050_VIEW","","2","",""
"ZX_100052_V","","2","",""
"ZX_100053_V","","2","",""
"ZX_100054_V","","2","",""
"ZX_100055_V","","2","",""
"ZX_100057_V","","2","",""
"ZX_100059_V","","2","",""
"ZX_101247_V","","2","",""
"ZX_101249_V","","2","",""
"ZX_101254_V","","2","",""
"ZX_101258_V","","2","",""
"ZX_101262_V","","2","",""
"ZX_101268_V","","2","",""
"ZX_108180_V","","2","",""
"ZX_108181_V","","2","",""
"ZX_108182_V","","2","",""
"ZX_108184_V","","2","",""
"ZX_108187_V","","2","",""
"ZX_111071_V","","2","",""
"ZX_116070_V","","2","",""
"ZX_116071_V","","2","",""
"ZX_116072_V","","2","",""
"ZX_116073_V","","2","",""
"ZX_116075_DOC_V","","2","",""
"ZX_116075_DTL_V","","2","",""
"ZX_121033_V","","2","",""
"ZX_121034_V","","2","",""
"ZX_121035_V","","2","",""
"ZX_121036_V","","2","",""
"ZX_121038_DTL_V","","2","",""
"ZX_121038_V","","2","",""
"ZX_121039_DOC_V","","2","",""
"ZX_121039_DTL_V","","2","",""
"ZX_121040_V","","2","",""
"ZX_BMS_SUCON_NEW_TICKHOV2_V","","2","",""
"ZX_BUSISCOPE_CLASSTYPE_V","","2","",""
"ZX_BUSISCOPE_DEF_V","","2","",""
"ZX_DTO2OKC_V","","2","",""
"ZX_DYYYTOERP_GOODSMSG_V","","2","",""
"ZX_DYYY_SA_DOC_V","","2","",""
"ZX_DYYY_SA_DTL_V","","2","",""
"ZX_EDI_CUSTOM_V","","2","",""
"ZX_EDI_QXQIANSHENGSA_V","","2","",""
"ZX_EDI_QXQIANSHENGSA_V_BAK","","2","",""
"ZX_EDI_QXQIANSHENGSA_WJS_V","","2","",""
"ZX_FIRSTOPERATION_DOWNLOAD_V","","2","",""
"ZX_FORBID_SA_DOC_V","","2","",""
"ZX_FORBID_SA_GOODS_V","","2","",""
"ZX_GOODSLICENSE_CHANGE_V","","2","",""
"ZX_GOODS_LICENSE_APPROVE_V","","2","",""
"ZX_GPCS_PLACEPOINT100044_V","","2","",""
"ZX_JK_INSIDER_V","","2","",""
"ZX_PLACEPIONT_SALERECORD_NEW_V","","2","",""
"ZX_YXL1_V","","2","",""
"GKX_SU_SUCON_RLA_V","","2","",""
"GKX_V_ZDSCCGD_DTL","","2","",""
"ZZ_STQTY_SUM_V_20230411","","2","",""
"MDM_DATA_INSERT","","1","SEQID",""
"YN_MDZJB","","1","",""
"T_108208","","1","SEQID",""
"T_101340","","1","SEQID",""
"GKX_T_LOG","","1","",""
"MPCS_PR_BOM_DOC_TMP","","1","",""
"MPCS_PR_BOM_DTL_TMP","","1","",""
"ZX_SA_DTL_DATE","","1","",""
"T_108209","","1","SEQID",""
"ZX_GOODS_SET_SALIMIT","","1","SEQID",""
"T_100073","","1","SEQID",""
"GKX_SU_INVO_TMP","","1","",""
"GKX_T_SCCGJSD_TMP","","1","",""
"GKX_SU_SET_DOC_TMP","","1","",""
"GKX_BMS_PAY_DTL_TMP","","1","",""
"GKX_T_SCCGFK_TMP","","1","",""
"GKX_BMS_PAY_DOC_TMP","","1","",""
"T_108210","","1","SEQID",""
"T_101342","","1","",""
"T_SCSRMYY_SALESDTLID","","1","SEQID",""
"T_103029","","1","",""
"YN_HPZJB","","1","",""
"GKX_V_ZDSCJSD_INVO","","2","",""
"MES_BMS_LOT_DEF_V","","2","",""
"V_100073","","2","",""
"V_101340","","2","",""
"V_101341","","2","",""
"V_101342","","2","",""
"V_103029","","2","",""
"V_108208","","2","",""
"V_108209","","2","",""
"V_108210","","2","",""
"V_MDM_CUSTOMER_INSERT","","2","",""
"V_SCSC","","2","",""
"ZX_EDI_FOLLOWUP_MSG_V","","2","",""
"ZX_GOODS_SET_SALIMIT_V","","2","",""
"ZX_LSYXL_V","","2","",""
"V_FL_BMS_ST_QTY_LST","","2","",""
"V_FL_BS_ACCOUNT","","2","",""
"V_FL_BS_AGENT","","2","",""
"V_FL_BS_BATCH","","2","",""
"V_FL_BS_BUSCOPE","","2","",""
"V_FL_BS_CUSTOMER","","2","",""
"V_FL_BS_GOODS","","2","",""
"V_FL_BS_GOODSPACK","","2","",""
"V_FL_BS_GOODS_LOT","","2","",""
"V_FL_BS_SA","","2","",""
"V_FL_BS_SA_REC","","2","",""
"V_FL_BS_SA_SET","","2","",""
"V_FL_BS_SU","","2","",""
"V_FL_BS_SUPPLYER","","2","",""
"V_FL_BS_SU_PAY","","2","",""
"V_FL_BS_SU_SET","","2","",""
"V_FL_BS_VENDOR","","2","",""
"V_FL_CGBCD","","2","",""
"V_FL_CUSTOMERTYPE","","2","",""
"V_FL_PUB_DEPT","","2","",""
"V_FL_PUB_USER","","2","",""
"V_FL_XXZD","","2","",""
"V_GOODS_PACKS_ERP_TO_WMS_INFO","","2","",""
"V_JCYWKCBJJH_2","","2","",""
"V_JXZHJG_FHDXX","","2","",""
"V_JXZHJG_QYJBXX","","2","",""
"V_JXZHJG_SCSJ","","2","",""
"V_JXZHJG_SHDXX","","2","",""
"V_JXZHJG_YPJYXKZJBXX","","2","",""
"V_JXZHJG_YPKCXX","","2","",""
"V_JXZHJG_ZSYPJBXX","","2","",""
"V_JXZHJG_ZSYPJBXX2","","2","",""
"V_REWARD_GOODS","","2","",""
"V_SJMB_CGJL","","2","",""
"V_SJMB_GOODSCUBAGE","","2","",""
"V_SJMB_GPCS_PLACEPOINT","","2","",""
"V_SJMB_GYSXX","","2","",""
"V_SJMB_KHXX","","2","",""
"V_SJMB_KTDPZLB","","2","",""
"V_SJMB_MDKCSL","","2","",""
"V_SJMB_MDZTSL","","2","",""
"V_SJMB_PCXX","","2","",""
"V_SJMB_PSDMXCX","","2","",""
"V_SJMB_PSTHDMXCX","","2","",""
"V_SJMB_PZXX","","2","",""
"V_SJMB_QHDGZCX","","2","",""
"V_SJMB_XSJL","","2","",""
"V_SJMB_XSJLLS","","2","",""
"V_TMP_20220622_02","","2","",""
"V_T_101227","","2","",""
"V_WX_CLERKER_REWARD","","2","",""
"V_WX_CLERKER_REWARD_LIST","","2","",""
"V_YBH_YSB_DDZT","","2","",""
"V_YBH_YSB_JG","","2","",""
"V_YBH_YSB_KC","","2","",""
"V_YBH_YSB_YDXX","","2","",""
"V_YSB_DDHZ","","2","",""
"V_YSB_DDMX","","2","",""
"WMS_UDI_PARSER_RULE_DTL_V","","2","",""
"WMS_UDI_PARSER_RULE_V","","2","",""
"YBH_V_ERP_GOODS_TO_WMS_INFO","","2","",""
"YBH_V_PUB_GOODS_TO_WMS","","2","",""
"YBH_V_SU_SASET_INVO","","2","",""
"YBH_V_UPDATE_SUSET_INVO","","2","",""
"ZX_100022_V","","2","",""
"ZX_100023_V","","2","",""
"ZX_100024_V","","2","",""
"ZX_101190_V","","2","",""
"ZX_101201_V","","2","",""
"ZX_101210_V","","2","",""
"ZX_108167_V","","2","",""
"ZX_108174_V","","2","",""
"ZX_108177_V","","2","",""
"ZX_108178_DTL_V","","2","",""
"ZX_111037_DTL_V3","","2","",""
"ZX_111037_DTL_V6","","2","",""
"ZX_111037_ERP_SA_DTL_2","","2","",""
"ZX_111047_2022_DTLQRY_V","","2","",""
"ZX_111047_DTLQRY5_V","","2","",""
"ZX_116064_V","","2","",""
"ZX_116065_V","","2","",""
"ZX_116066_V","","2","",""
"ZX_121028_V","","2","",""
"ZX_DB_CONFINFO_V","","2","",""
"ZX_GZDWYY_V","","2","",""
"ZX_LSSTDKC_V","","2","",""
"ZX_NPBUSI_YB_SETTLE_V","","2","",""
"ZX_O2OKC_V","","2","",""
"ZX_O2OKC_V1","","2","",""
"ZX_O2OKC_V2","","2","",""
"ZX_SA_XQGOODS_V","","2","",""
"ZX_UP2GBYB3501_V","","2","",""
"ZX_UP2GBYB3502_V","","2","",""
"ZX_UP2GBYB3503_V","","2","",""
"ZX_UP2GBYB3504_V","","2","",""
"ZX_UP2GBYB3505_V","","2","",""
"ZX_UP2GBYB3506_V","","2","",""
"ZX_WS_PT_GOODSID_V","","2","",""
"ZX_WS_STOCKDTL_682_V","","2","",""
"ZX_WS_STORE_NEW_682_V","","2","",""
"ZX_YXL_V","","2","",""
"ZYC_LSAREA","","1","",""
"JIMU_GRESA_TOTALSALE_MONTH","","1","",""
"JIMU_GRESA_TOTALSALE_WEEK","","1","",""
"JIMU_GRESA_TOTALSALE_DAY","","1","",""
"ZZ_WX_SEND_REWARD_HIS","","1","",""
"JIMU_GRESA_SALEDTL_DAY","","1","",""
"JIMU_GRESA_SALEDTL_WEEK","","1","",""
"JIMU_GRESA_SALEDTL_MONTH","","1","",""
"TESTQ","","1","",""
"XYUE_TMP_SUDOCID","","1","",""
"XYUE_TMP_SUDOCID_DIFQTY","","1","",""
"ZX_DEPT_CONVERT","","1","SEQID",""
"XYUE_TMP_OF_DTL","","1","",""
"EC_GOODS_V","","2","",""
"EC_STQTY_V","","2","",""
"JIMU_GRESA_TOTALSALE_DAILY_V","","2","",""
"JIMU_GRESA_TOTALSALE_MONTHLY_V","","2","",""
"JIMU_GRESA_TOTALSALE_WEEKLY_V","","2","",""
"ZX_100060_V","","2","",""
"ZX_BMS_ST_QTY_LST_V","","2","",""
"ZX_EDI_QXQIANSHENGSA_TMP_V","","2","",""
"ZX_YYCGHP_V","","2","",""
"ZX_YYCGJS_V","","2","",""
"ZX_121030","","1","",""
"ZX_101274","","1","SEQID",""
"ZX_MPCS_GOODSPROC_DEF_DOC","","1","GOODSPROCDEFID",""
"ZX_MPCS_GOODSPROC_DEF_DTL","","1","GOODSPROCDEFDTLID",""
"ZX_101274_V","","2","",""
"ZX_MPCS_GOODSPROC_DEF_DOC_V","","2","",""
"ZX_MPCS_GOODSPROC_DEF_DTL_V","","2","",""
"ZX_MPCS_PR_BOM_DOC_HOV","","2","",""
"PUB_GOODS_SET_DTL_HIS","","1","",""
"PUB_CUSTOM_SET_DTL_HIS","","1","",""
"ZX_MPCS_PLAN_DOC","","1","PLANID",""
"ZX_MPCS_PLAN_DTL","","1","PLANDTLID",""
"ZX_CALENDAR","","1","THE_DATE",""
"ZX_MPCS_PLAN_DTL_TMP","","1","PLANDTLID",""
"ZX_TOZW_ACCOUNT_DOC","","1","ACCOUNTID",""
"ZX_TOZW_ACCOUNT_DTL","","1","ACCOUNTDTLID",""
"ZX_BANK","","1","",""
"ZX_PUB_COMPANY","","1","",""
"ZYC_ENTRY_TEMP","","1","ENTRYID",""
"ZYC_INSIDER_20230907","","1","",""
"GAO_TMP6","","1","",""
"ZX_SALES_SUM","","1","",""
"T_QL_LOG","","1","",""
"T_QL_ENTRY_SOURCEID","","1","DOCID",""
"T_101280","","1","SEQID",""
"T_108188","","1","SEQID",""
